"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","TGFB1","ITGB1","LY6E","PTEN","HIF1A","GSK3A","ICOSL","GSK3B","IRF2","HPRT","JAK1","STAT3","TGFBR2","VEGFA","FLT4","SFRP1","AIM2","TIMP2","TLR4","PTK2","STAT1","IFNGR1","JAK2","IRF1","ACVR1","NFKB1","TNFAIP3","IL27R","SOCS3","GAPDH","PDL.1","IL4RA","IL18R1","VEGFB","VCAM1","TRAF2","IAPP","NFATC1","TNFRSF1A","FGFR1","PDGFA","TLR3","CSF1","PDGFB","WNT4","ANPEP","MAP2K6","TEK","KLF5","ANGPT1","FYN","CSF2RA","FGR","ICAM1","CEACAM1","INS1","ICAM2","NUR77","INS2","CD74","TNFRSF1B","PDPN","CD36","CCR2","KDR","STAT5","PPARG","LY75","IL34","BCL6","CD44","IFIT1","FGFR3","SPP1","LEPR","IGF1","TIMP1","H2.DMA","EGFR","IRF7","GCG","SST","IFI44","ADGRE1","CD80","CXCR3","IL6","NLRP3","TBX21","ISG15","CD83","PPARGC1A","CD14","GHRL","BCL2","H2.AA","OAS1B","CSF1R","PECAM1","BMP7","IL7","CXCL13","CD24A","ICOS","CSF2RB","RSAD2","PTGS2","COL11A1","CD40","IFIT3","OAS2","TNF","PPY","MX1","IL12RB","LCK","MAPK8","GM13889","VAV1","CD86","GFAP","BMP5","COL1A2","CCR6","IGF2","COL1A1","MMP9","MMP2","STAT4","TNFSF11","ZEB2","TNC","TLR9","DES","CXCL10","ITGAX","IL1R2","PDGFRB","IL25","OASL1","FAP","IL.21","MMP3","ZAP70","SELE","TLR7","CD8A","CLEC7A","CTLA4","FOXP3","IL1B","GATA4","IL1A","ACTA2","CCR1","CCR3","CCR4","CCR5","CCR7","CD28","CD3E","CD4","CXCR4","FCGR1","IFI44L","IFNG","IL10","IL12B","IL17A","IL2","IL27","IL2RA","IL3","IL4","IL5","IL5RA","IL7R","IRF4","MMP1A","PD1","PPARA","RSPO1","WNT2B"
"84","tissue","none","islets","85","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_85_IS_doublet_none_H1",3,0,0,8.48284362,1.93765529,0,0,0,0,0,0,0,1.07731801,0.54864967,0,0,0,0,0,0,0,2.67022357,0,0,2.99247166,0,3.91941296,0,0,0,12.61765027,0,0,0,0,0,0,0,0,1.68490082,4.5679360743912,0,0,0,0,0.640951494553502,1.2575277845423,0,0,0,0,0,0,0,0.428905413020999,0,4.1710101473041,0,0,12.9496627515928,5.0802336491472,3.79281349,0,0.291612433104198,6.91404169,0.279698733677801,0,0,0,0,0,0,0,7.9916771429189,0,0,0,2.9665316223722,0,0,0,6.3651234207196,0,1.29379795,0,0,0,0,0,0,7.85382126,0,0,8.3278194507239,1.2569466837421,5.47881093,6.6938486224455,0,5.9088913592375,2.0846464105,0,0,5.113924111143,0,0,5.6293491324647,0,3.4146411522373,0.132221781364098,0,10.21442346,0,2.5347831,0,0,0,0,0,5.6358543016235,4.33278336,0,1.4626274564632,0,0,9.46526847,0,0,0,0,0,0,0,3.2902411011041,0,0,6.6182909,6.3659858442972,0,0,3.68879971,0,0,0,0,0,0,1.1758783905532,0.685487944419002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","tissue","none","islets","79","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_79_IS_doublet_none_G7",3,0,0,1.42350271,0,0,0,0,0,0,0,0,4.79147365,0,0,0,0,0,0,0,0,0,0,0,6.74595829,0,0,0,0,0,12.2231636,0,0,0,0,0,0,4.2923013274864,0,1.83142094,6.6848536595531,0,0,0,0,3.4387331992551,0,0,0,0,0,0,0,0,0,0,4.9170942681104,0,0,13.4537975081215,5.1398195016443,0,0,0,6.04803273,0,0,0,0,0,0,0,0,0,0,0,0,4.4267267799252,7.2879300075503,0,0,11.8473694252456,11.2059049873437,8.50425235,0,0,0,0,0,0,7.30471611,0,0,0,7.5230779828988,4.8109761,6.8486794272731,0,0,0,0,0,7.7386827909569,0,0,0,0,5.0079635427447,0.2306514936875,0,5.39258303,0,3.40737022,0,0,0,0,0,6.4596718664442,0,0,1.5757704344022,0,0,7.48200372,0,2.0240037659338,0,0,0,0,0,3.1063625654434,0,6.5036537216635,6.80785353,5.6648688246491,0,0,0,0,0,0,0,0,0,0,5.71770973308705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","tissue","none","islets","52","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_52_IS_doublet_none_E4",3,0,0,7.70841376,0,0,6.5661622,0,0,0,6.96216255,0,0,0,2.7271044208742,0,0,0,0,0,0,0,0,0,0.785290020000001,0,0,0,0,0,11.6545913,0,0,0,0,0,0,7.1986318964071,0,0,0,0,0,0,0,0,5.8640222937989,0,0,0,0,0,0,0,2.0783686446283,0,5.8388640846715,0,0,15.629812171388,0.138182830665301,0,0,0,0,0,0,0,0,0,0,0,0,8.0541623349456,3.2432083578849,0,0.353114857326901,0,0,0,0,3.6625953507483,8.0758248028329,4.16603607,0,0,0,0,0,0,0,0,0,7.7097311030889,6.6395285670829,6.30624589,2.110988395134,0,6.5490289618099,0,0,0,8.643342951277,5.5723045472258,0,5.5238376408016,0,6.4976757063028,0,0,7.6820885,0,3.14850408,0,0,0,0,0,1.7572382972894,6.15139395,0,0,0,0,7.679432,0,0,0,0,0,0,0,0,0,0,8.37520006,7.8235624470514,0,1.3786073910577,3.58907556,0.9281848,0,0,0,0,0,0,4.2346408517386,0,0,0,2.2079308985363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","tissue","none","islets","11","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_11_IS_doublet_none_A11",3,0,0,3.71332266,0,0,0,0,0,0,0,0,5.83160694,0,0,0,0,0,0,0,0,0,0,0,6.71469421,0,8.33453795,0,0.015236139999999,0,12.40145332,0,0,0,0,0,0,2.2695642004555,0,0,7.3392424963804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3455974319401,6.4573886685851,0,0,0,8.382627,0,0,0,0,0,0,0,0,7.9292590302218,3.2806469879478,0,0,0,5.9562960240774,0,3.37382825,0,6.8357143325156,0,0,0,0,0,0,0,7.89642639,0,0,7.4430787816879,0,5.61803928,6.7160209819652,0,0,0,0,0,8.3744961698429,0,0,6.2390528314741,0,3.5678378898509,0,0,8.00458327,0,3.8464803,0,0,0,0,0,1.1233711394312,4.95292529,0,0,0,0,9.41618377,5.5379675814288,2.2422307840642,1.1860281894134,0,0,0,0,8.2532266627221,0,7.0849465104276,5.96429323,1.1279431855104,0,0,4.40018364,0,0,0,0,0,0,5.8119652111401,0,0,0,0,0.544019757050801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","tissue","none","islets","44","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_44_IS_doublet_none_D8",3,0,0,6.58994048,0,0,0,0,0,0,0,0,0,0,8.9029721944908,0,0,0,0,0,0,0,0,7.01444769,1.23632863,0,7.02243016,0,0,2.66484791,12.60887894,0,0,0,0,0,0,6.221406345855,0,0,6.7694058995694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4082411934122,0,0,16.9326223786159,2.0679394448598,0,0,0,9.14907113,0,0,0,0,0,0,0,0,7.2708553170612,0,0,0,5.3376507714598,0,0,5.04496065,1.5648525195405,12.2358469705874,0,0,0,0,0,0,0,0,0,0,6.6338035675262,0,4.93615074,6.1059749732703,0,3.2292043681751,0,0,0,7.9376101431875,8.4833047244037,0,7.846917188679,0,6.7832115111058,0,0,9.74238423,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12675576,5.9270348795997,0,0,0,0,0,0,0,0,2.8526756185563,7.14350763,6.1509362658844,0,0,0.2009285,0.100400010000001,0,0,0,0,0,0,1.33157115629055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","tissue","none","islets","23","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_23_IS_doublet_none_B11",3,0,0,6.09555959,0,0,3.66045943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8259598,0,3.68237104,0,0,0,12.30980896,0,0,0,0,0,0,5.8081600275858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6003368126486,0,15.1852206733059,2.4991962986717,6.7712716,0,0,9.64876666,0,0,0,0,0,0,0,0,0,3.6077481426124,0,0,5.9434022712729,0,0,0,10.2221853396084,9.9808150882723,8.22588705,0,0,0,0,0,0,3.61220787,0,0,7.166344823433,5.9510401247935,0.319369080000001,3.5377021381297,0,0,0,0,0,8.370670251328,0,0,3.9084155537753,0,0,0,3.48888229,6.23246903,0,3.68281036,1.4736963915694,0,0,0,0,0,0,0,0,0,0,8.35532944,6.9553821273678,0,0,0,0,0,5.06485666,6.2188183929811,0,8.3047632967439,5.37435702,8.540307597272,0,0,4.29159585,0,0,0,0,0,0,2.4296337260379,2.5866002551227,0,0,0,2.9758645502689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","tissue","none","islets","27","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_27_IS_doublet_none_C3",3,0,0,9.12947606,0,0.105755462842001,0,0,8.04091485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62352733,0,6.79750196,0,0,0,12.37730606,0,0,0,0,0,0,6.9525743475884,0,3.00259699,1.2218504499421,0,0,0,0,0.317947108031799,0,0,0,0,0,0,0,0,1.38180324,0,4.7984783726087,0,0,13.1954978509502,0,0,0,0,9.5870935,0,4.66224442,0,0,0,0,0,0,0,0,0,0,0.7411294866011,6.4278686622216,0,0,9.8550363129682,10.9504678512777,7.8411499,0,0,0,0,0,0,2.8375256,0,0,3.3186811762056,7.2380156273278,5.00900457,5.2894295902463,0,0,0,4.7109570929762,0,7.0628425471169,0,0,7.1588207108353,0,6.4262498851186,0,0,10.11646387,0,0,0.223569454528999,0,0,0,0,0,0,0,0,0,0,8.68338478,0,4.6184468532962,3.5551477757965,0,0,0,0,7.0316471459855,0,8.0079351543769,6.61509994,6.2303220783705,0,0,6.56796784,0,0,0,0,0,0,2.9719574399147,2.72596277113015,0,0,0,1.4785158392017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","tissue","none","islets","38","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_38_IS_doublet_none_D2",3,0,0,7.29197215,0,0,9.63004214,0,0,0,0,0,6.37137975,0,4.754452030621,0,0,0,0,0,0,0,0,0,7.93656843,0,7.66632238,0,0,0,12.81180755,0,0,0,0,0,0,6.9291631597798,0,1.51673642,0,0,0,0,0,0.952921884814,0,0,0,0,0,0,0,0,1.5545894511904,0,2.4275805802,0,0,15.0410297335635,5.0973885947276,0,0,0,8.21084336,0,4.54097827,0,0,0,0,0,0,7.2158604319804,0,0,1.0277178124844,6.3267521367417,8.1674443996431,0,0,0,0,8.10013233,0,0,0,0,0,0,7.41820896,0,0,0.0361205359447005,6.1243017555822,4.14453069,0,0,7.4825176956233,0,0,0,8.1683810539994,5.2352464225109,0,5.3948249128966,0,1.9048253441213,0,4.81210917,7.04673717,0,0,0,0,0,0,0,0,6.64023056,0,1.6511030260198,0,0,9.43305793,0,2.487673944944,0,0,0,0,0,7.4168170823744,0,1.5606109718735,7.3104583,0,0,2.3155472538501,4.5135029,0.74409665,0,0,0,0,0,3.9677336014484,1.7308177866726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","tissue","none","islets","19","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_19_IS_doublet_none_B7",3,0,0,7.51294771,0,0,0,0,0,0,0,0.259579309999999,4.39114084,0,0,0,0,0,0,0,0,0,0,0,6.92045197,0,0,0,0,0,13.02892374,0,0,0,0,0,0,3.5209136922855,0,0.0418480400000014,2.44763118193,0,0,0,0,5.4461930670142,0,0,0,0,0,0,0,0,3.3382835612481,0,0,0,0,13.5659429130015,4.3912263765753,0,0,0,8.11474745,0,0,0,0,0,0,0,0,6.1270386184449,0.993658949826202,0,0,0,7.3032875173259,0,0,6.7726240537901,8.8099041764567,8.80740071,0,0,0,0,0,0,9.26184319,0,0,0,5.659859689634,5.87766021,7.5330848332861,0,5.7821236037281,0,0,0,8.8875323614179,7.1500667014426,0,3.8362272266193,0,8.3959075745158,0,0,9.98397242,0,3.59003237,0,0,0,0,0,3.8339249924676,5.58062271,0,0,0,0,9.23674713,2.0403186446155,3.0650514978666,0,0,0,0,0,8.7745662223265,0,7.8760056950676,7.18763585,0,0,0,0,0,0,0,0,0,1.7694197179624,0,1.14923712254235,0,0,0,0,0,3.1238877398641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","tissue","none","islets","8","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_8_IS_doublet_none_A8",3,0,0,8.86868469,8.4325571,0,0,0,0,0,0,0,0,0,8.284484439162,0,0,0,0,0,0,0,0,0,5.59315363,0,7.40089459,0,0,1.84241106,13.21629426,0,0,0,0,0,0,4.7806566021917,0,0,5.8654232986716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4375112829115,6.680348585406,2.89287291,0,0,9.00390089,0,3.82311026,0,0,0,0,0,0,0,0,0,0.359523156152601,3.0815858284717,5.0554371101751,0,3.97732043,0,11.6234636235813,9.06803181,0,0,0,0,0,0,8.11932142,0,0,7.4367933463574,4.8095163235966,4.72991082,7.1333710005574,0,5.8464599242219,0,0,0,7.4155726051991,4.377318645084,0.270139969999999,6.0563218588228,0,6.6148987317085,0,0,8.38098422,0,2.67632049,1.8752186789067,0,0,0,0,0,2.23898064,0,0,0,0,9.08806665,5.1830169486538,0,0,0,0,0,0,6.05944483475,0,7.8219418782622,1.12098829,7.4703840755704,0,0,5.27860112,0,0,0,0,0,0,1.1869578056641,0.277784617453801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","tissue","none","islets","75","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_75_IS_doublet_none_G3",3,0,0,7.84806687,9.94780714,0,1.65616983,0,6.3094372,7.05999613,0,8.08171578,0,0,12.1253784268432,0,0,0,0,0,0,0,0,0,5.37362629,0,6.92708722,0,0,0,12.90944758,0,0,0,3.1303598389892,0,0,9.6721481956235,6.8316276878199,0.28193813,4.479987328149,9.3026662553386,0,0,0,4.1018319421889,2.2804656443977,0,0,0,0,0,0,0,2.30874907,0,5.8735923330114,0,0,18.1916576178975,7.8609268143435,5.2154654,0,0,7.34152781,0,3.08778913,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85034491,1.2787844546948,1.4151727281982,0,0,0,0,0,0,0,6.95493792,0,0,0,0,0,3.3850820582934,0,5.2851958184083,0,0,0,8.1769833090137,6.9251292467317,0,0.933423838383,0,7.8749402502124,0.2301374058103,0.317848219999998,9.06855795,0,0,0,0,0,0,0,0,1.36559652,0,0,0,0,9.13023851,5.4185392873423,0,0,0,0,0,0,6.5725488188632,0,7.6803638064622,0,0,0,1.4548050354007,0,0,0,0,0,0,0,0,2.1913467191895,0,0,0,1.9494217391062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","tissue","none","islets","47","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_47_IS_doublet_none_D11",3,0,0,8.67652543,0,0,0.558340640000001,0,0,0,0,0.583540939999999,3.03343466,0,0,0,0,0,0,0,0,0,0,0,4.98004417,0,8.92783282,0,0,0,12.64743187,0,0,0,0,0,0,4.7943577508203,0,2.29775843,3.9530112773802,0,0,0,0,1.6712954885454,5.3841411741297,0,0,0,0,0,0,0,0,0,3.2968831241344,0,0,13.7391930310765,4.3012566250434,7.15909852,0,0,8.62331723,0,0,0,0,0,0,0,0,0,0,0,0,2.7791924746166,0,0,3.52756076,7.5317904856604,13.8250394535964,4.93162525,0,0,0,0,0,0,7.22220183,0,0,5.1502865759731,5.3398301598914,6.00546554,7.8248495640389,0,0,0,0,0,6.928952227172,5.326654396682,0,4.1103010346549,0,6.6141647567768,0.122056870402599,1.90813142,9.78875772,0,1.87955458,1.893912512773,0,0,0,0,7.0072283907488,6.36986141,0,0,0,0,8.45211884,5.7482620909433,3.9623605593935,2.3786804993941,0,0,0,0,3.5399224734559,0,6.0353830331304,7.9928256,6.3915089083868,0,0,5.45182805,1.80327506,0,0,0,0,2.790132524608,6.5943073295543,1.67389436589085,0,0,0,5.4053082299864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","tissue","none","islets","4","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_4_IS_doublet_none_A4",3,0,0,6.79311208,0,0,0,0,0,0,0,0,4.08448416,0,0,0,0,0,0,0,0,0,0,0,7.3364245,0,4.94248872,0,0,0,13.74202103,0,0,0,0,0,0,5.7974165750857,0,2.10540845,6.8996545950932,0,0,0,0,1.5855332846462,2.3921579275567,0,0,0,0,0,0,0,2.68873129305035,0,5.2699841155766,0,0,12.517823572319,6.3597202816712,0,0,0,9.9967697,0,2.69775486,0,0,0,0,0,0,8.1098083282805,1.2249403460157,0,0,6.2889028256106,0,0,5.80029923,1.6895670785175,0,10.08562613,0,0,0,0,0,0,9.33491893,0,0,8.7088092250905,7.8693593674084,0,8.9327940817397,0,7.3539406781952,1.7053540169244,0,0,8.1394598866245,7.0433949993487,0,0,0,5.6012802171713,0.1011146484793,0,9.70093058,0,5.13877722,0,0,0,0,0,6.9100935529955,7.23392552,0,0,0,0,8.26821467,0,3.4391672971441,0,0,0,0,0,3.4026128267554,0,8.6659637458126,7.07766283,6.9971322583914,0,0.304712452831801,6.22846751,0,0,0,0,0,1.3889346656777,6.5869089151287,3.5815967594406,0,0,0,3.0361840363873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","tissue","none","islets","6","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_6_IS_doublet_none_A6",3,0,0,8.672099,0,0,0.458084159999999,0,0,0,0,0,4.42612756,0,4.7442747521373,0,0,0,0,0,0,0,0,0,6.41225064,0,7.49115838,0,0,0,14.111124321,0,0,0,2.4456659588679,0,0,0,0,1.24377992,6.2170250272099,0,0,0,0.0506887160995007,2.5167826420137,4.023708650296,0,0,0,0,0,5.6072595644489,0,0,0,5.8462020586998,0,0,12.9105908622323,5.7132860963726,4.86521875,0,0,8.85662816,0,5.82432537,0,0,0,0,0,0,7.0552988217415,0,0,0,1.8486906616255,6.4849969065286,0,5.2972452,10.1883572042852,6.8500890716587,8.69208458,0,0,0,0,0,0,8.758428,0,0,7.7135053537526,7.1862559996251,6.01538623,6.9117037703332,0,7.3481601040732,0,0,0,6.6291968548748,6.7139266993392,0,8.1414013550779,0,6.0106371129218,0.0314256415982008,0,10.98512671,0,4.81132785,0,0,0,0,0,7.4810260827813,8.00583748,0,0,0,0,9.41028032,5.0705772951279,0.874024249729501,0,0,0,0,0,7.0140210208605,0,8.5646322939879,8.64132612,5.6771715663867,0,0,2.75418171,0,0,0,0,0,0,2.9409919322856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","tissue","none","islets","29","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_29_IS_doublet_none_C5",3,0,0.884576816651599,8.57052761,0.15823996,0,1.25879588,0,0,0,0,0.442227370000001,0,0,0,0,0,0,0,0,0,0,0,0,7.56662208,0,5.44594628,0,0,0,13.78646756,0,0,0,0,0,0,5.5848303009295,0,1.90273888,7.4813437032006,0,0,0,0,5.1500605021645,2.9205295147687,0,0,0,0,0,0,0,4.88856942162915,0,0,0,0,14.0143976054623,7.7202938828548,4.51134141,0,0,9.66693543,0,4.44774036,0,0,0,0,0,0,8.15487786234,0,0,0,5.7202595124338,5.6507028863368,0,4.93369882,7.7008886168954,3.740736065855,8.78734879,0,0,0,0,0,0,8.47072281,0,0,8.3933066126341,7.6845226928752,4.26593449,5.4782963175542,0,8.1267603245522,1.4100420441752,0,0,7.924085381117,4.7837779704835,0,6.3646202664148,0,7.4941214484924,0,0,10.44517048,0,4.08306365,0,0,0,0,0,6.2443713559473,7.68192206,0,2.3892386786053,0,0,7.40471519,5.918386773634,2.7151569036882,2.2076130150628,0,0,0,0,7.0222954023626,0,8.2187750002105,6.65031798,5.8120449723523,0,0,3.7827245,0,0,0,0,0,0,5.0874407036467,4.14891459354385,0,0,0,1.878138253047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","tissue","none","islets","92","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_92_IS_doublet_none_H8",3,0,0,7.83568819,2.54373372,0,3.86756522,0,1.84986829,0,0,2.1224446,5.84718192,0,4.6335025629199,0,0,0,0,0,0,2.24345438,0,0.55700388,4.12376076,0,6.94845529,0,0,0,13.40222441,0.87549521,0,0,3.1037519702733,0,0.401790810000001,6.7790196733623,0,3.07754406,7.258960250253,0,0,0,0,0,3.9323573653798,0,0,0,0,0,0,0,5.53557394626495,0,5.2122233285938,0,0,13.7723078815603,5.9400824632853,0,0,0,8.83283474,0,5.22435007,0,0,0,0,0,0,8.2526583555339,1.9214995735359,0,0,6.6728346808042,7.4268787504173,0,4.52792666,0,0.5312751128291,7.9997037,0,0,0,0,0,0,9.18627828,0,0,7.3563553712804,7.532905549969,4.73777907,8.380238388307,0,7.2972961042156,0,0,0,9.347210778871,7.6594078000129,0,3.1496177822499,0,6.6991745722065,0,3.9586261,7.58289612,0,0,0.0302703961787003,0,0,0,0,0,1.94033799,0,0,0,0,8.58102417,4.1831549552262,6.3575741101617,2.6441034725742,0,0,0,0,7.9466294476188,0,8.3308743385401,8.07362046,7.200869601508,0,0,4.73842104,0,0,0,0,0,0,5.2351218794584,3.8646870718074,0,0,0,4.6499070271247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","tissue","none","islets","16","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_16_IS_doublet_none_B4",3,0,0,8.99445133,0,0,0,0,0,0,0,0,5.01154911,0,3.2662657679791,0,0,0,0,0,0,0,0,0,0.726949300000001,0,7.04726099,0,0,0,13.76821416,0,0,0,4.5016999681877,0,0,5.7130552862968,0,4.16710646,7.8571454690633,0,0,0,0,4.2074490717057,3.7025854564694,0,0,0,0,0,0,0,3.95946570462765,0,6.3743418257349,0,0,14.0199447548701,6.3074308030668,6.35798218,0,0,7.99937551,0,6.44080383,0,0,0,0,0,0,7.7877713291656,1.4267943166609,0,0,0,8.6486795012145,0,0.919693899999999,1.3045766874906,2.0815281397463,0,0,0,0,0,0,0,9.49708781,0,0,7.2428656915005,7.2459126311852,7.24479928,9.1290536939254,0,7.7941018247523,0,0,0,9.2564753669906,8.405159514768,0,9.2265003847434,0,7.6804515926601,0.0247719033949991,0.297192299999999,10.71662873,0,3.71624868,0.900757515133201,0,0,0,0,6.4829991281087,6.32511697,0,1.0921670402785,0,0,8.26458717,7.522654590368,6.1821734279442,2.4934646831191,0,0,0,0,9.3149701751597,0,9.1747772183284,8.359303,7.8157755579707,0,0,5.2552701,0,0,0,0,0,0,0,2.4556636707798,0,0,0,2.6053335504063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","tissue","none","islets","25","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_25_IS_doublet_none_C1",3,0,8.7375763979193,10.90585669,0,0,0,0,0,0,0,0,4.25192671,0,6.0848357619094,0,0,0,0,0,0,0,0,0,8.42325684,0,8.14343192,0,0,0,13.798053,0,0,0,0,0,0,7.7340538631479,0,3.52581844,7.8635272335557,0,0,0,0,4.7863286576217,4.0057955266355,0,0,0,0,0,0,0,3.6423606214257,0,0,0,0,15.9556043907578,6.3482653401323,2.41826763,0,0,8.38858442,0,0,0,0,0,0,0,0,8.4639737262714,0,0,0.316869234423098,4.7595342613323,5.3180464324193,0,3.75119353,8.8923932602863,15.9490252541793,8.28186384,0,0,0,0,0,0,6.07386011,0,0,8.0200024833973,5.9902068113355,4.25805434,8.7513434330591,0,6.4644824148223,0,0,0,9.0754566072839,9.1494485765501,0,7.7558895534245,0,0,0,0,10.55256542,0,3.00873961,0,0,0,0,0,7.3768362619949,8.20360935,0,1.6188749581193,0,0,9.45988226,5.3522011590937,5.9398231428051,2.4934020327677,0.772819891628998,0,0,4.45563166,8.7094802774316,0,9.6654847185746,7.13984826,7.3454119164066,0,0.638653427281302,6.09624542,0.847365119999999,0,0,0,0,2.9370115750581,5.0851665368708,2.53341156090005,0,0,0,2.2183880031853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
