Chip Run Info,F:\1363029192\ChipRun.bml,1363029192,96.96 (136x),GE 96x96 Express+Melt_v1,ROX,EvaGreen,11/7/25 19:02,1:43:02,X9-190034,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined,
Application Version,4.7.1,,,,,,,,,,,,,
Application Build,20200930.17,,,,,,,,,,,,,
Export Type,Table Results,,,,,,,,,,,,,
Quality Threshold,0.65,,,,,,,,,,,,,
Baseline Correction Method,Linear (Derivative),,,,,,,,,,,,,
Ct Threshold Method,Auto (Global),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,,
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,,
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,,
S87-A14,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD40,Test,17.21939666,0,Flag,0.023073164,999,73.16737017,0,,CD40
S87-A15,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,GSK3A,Test,15.45665441,1,Pass,0.023073164,79.60641871,66.44821158,0.968665443,,GSK3A
S87-A16,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL1R2,Test,999,0,Flag,0.023073164,999,999,0,,IL1R2
S87-A17,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL4RA,Test,999,0,Flag,0.023073164,999,999,0,,IL4RA
S87-A18,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,PPARG,Test,999,0,Flag,0.023073164,999,999,0,,PPARG
S87-A19,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,BCL2,Test,17.01102237,1,Pass,0.023073164,82.57103089,64.90958231,0.939477336,,BCL2
S87-A20,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CXCR4,Test,999,0,Flag,0.023073164,999,999,0,,CXCR4
S87-A21,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL12RB,Test,999,0,Flag,0.023073164,999,999,0,,IL12RB
S87-A22,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,JAK1,Test,16.81101232,1,Pass,0.023073164,82.29027303,999,1,,JAK1
S87-A23,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,OAS2,Test,999,0,Flag,0.023073164,999,999,0,,OAS2
S87-A24,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,STAT5,Test,18.64185146,1,Pass,0.023073164,86.23654787,67.00456814,0.870442378,,STAT5
S87-A25,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CCR3,Test,999,0,Flag,0.023073164,999,999,0,,CCR3
S87-A26,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD80,Test,999,0,Flag,0.023073164,999,999,0,,CD80
S87-A27,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,GSK3B,Test,14.92542276,1,Pass,0.023073164,78.6274732,999,1,,GSK3B
S87-A28,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL2,Test,999,0,Flag,0.023073164,999,999,0,,IL2
S87-A29,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL5,Test,999,0,Flag,0.023073164,999,999,0,,IL5
S87-A30,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,PPARGC1A,Test,999,0,Flag,0.023073164,999,999,0,,PPARGC1A
S87-A31,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CCR1,Test,999,0,Flag,0.023073164,999,999,0,,CCR1
S87-A32,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,FYN,Test,999,0,Flag,0.023073164,999,999,0,,FYN
S87-A33,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL18R1,Test,999,0,Flag,0.023073164,999,999,0,,IL18R1
S87-A34,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,JAK2,Test,15.40733184,1,Pass,0.023073164,79.90466618,999,1,,JAK2
S87-A35,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,OASL1,Test,23.63431957,0,Flag,0.023073164,999,72.07355157,0,,OASL1
S87-A36,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TGFBR2,Test,999,0,Flag,0.023073164,999,999,0,,TGFBR2
S87-A37,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CCR4,Test,999,0,Flag,0.023073164,999,999,0,,CCR4
S87-A38,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD86,Test,999,0,Flag,0.023073164,999,999,0,,CD86
S87-A39,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,HPRT,Test,14.86058715,1,Pass,0.023073164,79.89823433,999,1,,HPRT
S87-A40,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL-21,Test,999,0,Flag,0.023073164,999,999,0,,IL-21
S87-A41,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL5RA,Test,999,0,Flag,0.023073164,999,999,0,,IL5RA
S87-A42,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,PTEN,Test,15.00629471,1,Pass,0.023073164,77.76137344,65.99122516,0.966965853,,PTEN
S87-A43,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CCR7,Test,999,0,Flag,0.023073164,999,999,0,,CCR7
S87-A44,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,ICOS,Test,999,0,Flag,0.023073164,999,999,0,,ICOS
S87-A45,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL27R,Test,999,0,Flag,0.023073164,999,999,0,,IL27R
S87-A46,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,LY6E,Test,15.16916911,1,Pass,0.023073164,80.03891498,999,1,,LY6E
S87-A47,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,PD1,Test,999,0,Flag,0.023073164,999,999,0,,PD1
S87-A48,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TNFAIP3,Test,999,0,Flag,0.023073164,999,999,0,,TNFAIP3
S87-A54,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TBX21,Test,999,0,Flag,0.023073164,999,999,0,,TBX21
S87-A53,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL6,Test,999,0,Flag,0.023073164,999,999,0,,IL6
S87-A52,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL25,Test,999,0,Flag,0.023073164,999,999,0,,IL25
S87-A51,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,ICAM1,Test,999,0,Flag,0.023073164,999,999,0,,ICAM1
S87-A50,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD8A,Test,999,0,Flag,0.023073164,999,999,0,,CD8A
S87-A49,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CCR5,Test,999,0,Flag,0.023073164,999,999,0,,CCR5
S87-A60,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TRAF2,Test,16.82121051,1,Pass,0.023073164,80.3071766,65.82591354,0.958743226,,TRAF2
S87-A59,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,RSAD2,Test,999,0,Flag,0.023073164,999,999,0,,RSAD2
S87-A58,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,MAP2K6,Test,999,0,Flag,0.023073164,999,999,0,,MAP2K6
S87-A57,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IRF1,Test,20.360855,0,Flag,0.023073164,999,85.20941619,0,,IRF1
S87-A56,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IFI44,Test,17.35517577,1,Pass,0.023073164,78.42230895,999,1,,IFI44
S87-A55,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,PDL-1,Test,14.80721017,1,Pass,0.023073164,81.61976454,66.76427925,0.960363156,,PDL-1
S87-A66,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TNF,Test,999,0,Flag,0.023073164,999,999,0,,TNF
S87-A65,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL7,Test,999,0,Flag,0.023073164,999,999,0,,IL7
S87-A64,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL27,Test,999,0,Flag,0.023073164,999,999,0,,IL27
S87-A63,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IFNG,Test,999,0,Flag,0.023073164,999,999,0,,IFNG
S87-A62,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CTLA4,Test,999,0,Flag,0.023073164,999,999,0,,CTLA4
S87-A61,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CCR6,Test,999,0,Flag,0.023073164,999,999,0,,CCR6
S87-A72,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,VAV1,Test,21.71187136,0,Flag,0.023073164,999,84.78769665,0,,VAV1
S87-A71,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,SOCS3,Test,19.65293469,1,Pass,0.023073164,87.81718873,65.40319054,0.865456739,,SOCS3
S87-A70,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,MAPK8,Test,999,0,Flag,0.023073164,999,999,0,,MAPK8
S87-A69,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IRF2,Test,15.88099047,1,Pass,0.023073164,78.68370034,66.9624042,0.985389782,,IRF2
S87-A68,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IFI44L,Test,999,0,Flag,0.023073164,999,999,0,,IFI44L
S87-A67,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD44,Test,24.64852716,0,Flag,0.023073164,999,73.61105067,0,,CD44
S87-A78,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TNFRSF1A,Test,999,0,Flag,0.023073164,999,999,0,,TNFRSF1A
S87-A77,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL7R,Test,999,0,Flag,0.023073164,999,999,0,,IL7R
S87-A76,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL2RA,Test,999,0,Flag,0.023073164,999,999,0,,IL2RA
S87-A75,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL10,Test,999,0,Flag,0.023073164,999,999,0,,IL10
S87-A74,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,FOXP3,Test,999,0,Flag,0.023073164,999,999,0,,FOXP3
S87-A73,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD28,Test,999,0,Flag,0.023073164,999,999,0,,CD28
S87-A84,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,ZAP70,Test,999,0,Flag,0.023073164,999,999,0,,ZAP70
S87-A83,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,STAT1,Test,28.15391826,0,Flag,0.023073164,999,69.66334369,0,,STAT1
S87-A82,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,MX1,Test,999,0,Flag,0.023073164,999,999,0,,MX1
S87-A81,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IRF4,Test,999,0,Flag,0.023073164,999,999,0,,IRF4
S87-A80,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IFIT1,Test,999,0,Flag,0.023073164,999,999,0,,IFIT1
S87-A79,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CEACAM1,Test,999,0,Flag,0.023073164,999,999,0,,CEACAM1
S87-A90,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,TNFRSF1B,Test,999,0,Flag,0.023073164,999,999,0,,TNFRSF1B
S87-A89,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,NFKB1,Test,14.20780754,1,Pass,0.023073164,78.77657448,999,1,,NFKB1
S87-A88,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL3,Test,999,0,Flag,0.023073164,999,999,0,,IL3
S87-A87,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IL12B,Test,999,0,Flag,0.023073164,999,999,0,,IL12B
S87-A86,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,GAPDH,Test,11.30180052,1,Pass,0.023073164,82.63027915,999,1,,GAPDH
S87-A85,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CD3E,Test,999,0,Flag,0.023073164,999,999,0,,CD3E
S87-A96,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,ZEB2,Test,999,0,Flag,0.023073164,999,999,0,,ZEB2
S87-A95,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,STAT3,Test,14.66113022,1,Pass,0.023073164,78.25873272,84.60061008,0.975880439,,STAT3
S87-A94,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,NUR77,Test,999,0,Flag,0.023073164,999,999,0,,NUR77
S87-A93,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IRF7,Test,999,0,Flag,0.023073164,999,999,0,,IRF7
S87-A92,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,IFIT3,Test,20.15636472,1,Pass,0.023073164,81.43874306,999,1,,IFIT3
S87-A91,SEEP05_wk11_NOD-M_87_IS_doublet_none_H3,Unknown,1,CXCL10,Test,17.51588047,1,Pass,0.023073164,84.61001743,80.898885,0.972824151,,CXCL10
S09-A01,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,BCL6,Test,16.64732142,1,Pass,0.023073164,79.80790526,999,1,,BCL6
S09-A02,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD4,Test,999,0,Flag,0.023073164,999,999,0,,CD4
S09-A03,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,GATA4,Test,999,0,Flag,0.023073164,999,999,0,,GATA4
S09-A04,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL17A,Test,999,0,Flag,0.023073164,999,999,0,,IL17A
S09-A05,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL4,Test,999,0,Flag,0.023073164,999,999,0,,IL4
S09-A06,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,PPARA,Test,999,0,Flag,0.023073164,999,999,0,,PPARA
S09-A07,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,AIM2,Test,999,0,Flag,0.023073164,999,999,0,,AIM2
S09-A08,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CXCR3,Test,999,0,Flag,0.023073164,999,999,0,,CXCR3
S09-A09,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IFNGR1,Test,999,0,Flag,0.023073164,999,999,0,,IFNGR1
S09-A10,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,ISG15,Test,16.7391855,1,Pass,0.023073164,81.8099674,999,1,,ISG15
S09-A11,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,OAS1B,Test,999,0,Flag,0.023073164,999,999,0,,OAS1B
S09-A12,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,STAT4,Test,24.60864883,0,Flag,0.023073164,999,74.31171826,0,,STAT4
S09-A13,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR2,Test,14.37114591,1,Pass,0.023073164,76.92647913,999,1,,CCR2
S09-A14,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD40,Test,19.57649339,0,Flag,0.023073164,999,73.19050624,0,,CD40
S09-A15,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,GSK3A,Test,15.94896002,1,Pass,0.023073164,79.72576841,66.07937702,0.950188193,,GSK3A
S09-A16,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL1R2,Test,999,0,Flag,0.023073164,999,999,0,,IL1R2
S09-A17,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL4RA,Test,999,0,Flag,0.023073164,999,999,0,,IL4RA
S09-A18,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,PPARG,Test,999,0,Flag,0.023073164,999,999,0,,PPARG
S09-A19,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,BCL2,Test,19.49099597,1,Pass,0.023073164,82.35637816,65.30032132,0.932468209,,BCL2
S09-A20,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CXCR4,Test,999,0,Flag,0.023073164,999,999,0,,CXCR4
S09-A21,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL12RB,Test,999,0,Flag,0.023073164,999,999,0,,IL12RB
S09-A22,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,JAK1,Test,999,0,Flag,0.023073164,999,999,0,,JAK1
S09-A23,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,OAS2,Test,999,0,Flag,0.023073164,999,999,0,,OAS2
S09-A24,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,STAT5,Test,17.76023493,1,Pass,0.023073164,86.53573993,67.27174382,0.867052639,,STAT5
S09-A25,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR3,Test,999,0,Flag,0.023073164,999,999,0,,CCR3
S09-A26,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD80,Test,999,0,Flag,0.023073164,999,999,0,,CD80
S09-A27,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,GSK3B,Test,15.51478218,1,Pass,0.023073164,78.66631089,999,1,,GSK3B
S09-A28,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL2,Test,999,0,Flag,0.023073164,999,999,0,,IL2
S09-A29,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL5,Test,999,0,Flag,0.023073164,999,999,0,,IL5
S09-A30,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,PPARGC1A,Test,999,0,Flag,0.023073164,999,999,0,,PPARGC1A
S09-A31,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR1,Test,999,0,Flag,0.023073164,999,999,0,,CCR1
S09-A32,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,FYN,Test,999,0,Flag,0.023073164,999,999,0,,FYN
S09-A33,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL18R1,Test,999,0,Flag,0.023073164,999,999,0,,IL18R1
S09-A34,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,JAK2,Test,15.28307825,1,Pass,0.023073164,79.9605009,999,1,,JAK2
S09-A35,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,OASL1,Test,25.60268399,0,Flag,0.023073164,999,71.891155,0,,OASL1
S09-A36,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,TGFBR2,Test,999,0,Flag,0.023073164,999,999,0,,TGFBR2
S09-A37,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR4,Test,999,0,Flag,0.023073164,999,999,0,,CCR4
S09-A38,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD86,Test,999,0,Flag,0.023073164,999,999,0,,CD86
S09-A39,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,HPRT,Test,13.94206293,1,Pass,0.023073164,79.98263053,64.91203657,0.954095649,,HPRT
S09-A40,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL-21,Test,999,0,Flag,0.023073164,999,999,0,,IL-21
S09-A41,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL5RA,Test,999,0,Flag,0.023073164,999,999,0,,IL5RA
S09-A42,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,PTEN,Test,16.45489947,1,Pass,0.023073164,77.86530155,999,1,,PTEN
S09-A43,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR7,Test,999,0,Flag,0.023073164,999,999,0,,CCR7
S09-A44,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,ICOS,Test,999,0,Flag,0.023073164,999,999,0,,ICOS
S09-A45,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL27R,Test,27.7234767,0,Flag,0.023073164,999,84.94016851,0,,IL27R
S09-A46,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,LY6E,Test,11.62291854,1,Pass,0.023073164,80.12008104,999,1,,LY6E
S09-A47,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,PD1,Test,999,0,Flag,0.023073164,999,999,0,,PD1
S09-A48,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,TNFAIP3,Test,999,0,Flag,0.023073164,999,999,0,,TNFAIP3
S09-A54,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,TBX21,Test,999,0,Flag,0.023073164,999,999,0,,TBX21
S09-A53,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL6,Test,999,0,Flag,0.023073164,999,999,0,,IL6
S09-A52,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL25,Test,20.08900344,1,Pass,0.023073164,85.11548376,999,1,,IL25
S09-A51,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,ICAM1,Test,23.34790132,0,Flag,0.023073164,999,85.27882697,0,,ICAM1
S09-A50,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD8A,Test,20.46302985,0,Flag,0.023073164,999,75.45454024,0,,CD8A
S09-A49,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR5,Test,999,0,Flag,0.023073164,999,999,0,,CCR5
S09-A60,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,TRAF2,Test,999,0,Flag,0.023073164,999,999,0,,TRAF2
S09-A59,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,RSAD2,Test,17.16770655,1,Pass,0.023073164,78.75395101,999,1,,RSAD2
S09-A58,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,MAP2K6,Test,999,0,Flag,0.023073164,999,999,0,,MAP2K6
S09-A57,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IRF1,Test,14.05790943,1,Pass,0.023073164,80.57193304,66.7570892,0.965129504,,IRF1
S09-A56,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IFI44,Test,14.73417302,1,Pass,0.023073164,78.66932034,999,1,,IFI44
S09-A55,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,PDL-1,Test,15.83919602,1,Pass,0.023073164,81.63620274,66.50282016,0.96492595,,PDL-1
S09-A66,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,TNF,Test,20.02561552,0,Flag,0.023073164,999,83.07660018,0,,TNF
S09-A65,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL7,Test,16.72855161,1,Pass,0.023073164,79.76439608,999,1,,IL7
S09-A64,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL27,Test,999,0,Flag,0.023073164,999,999,0,,IL27
S09-A63,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IFNG,Test,999,0,Flag,0.023073164,999,999,0,,IFNG
S09-A62,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CTLA4,Test,999,0,Flag,0.023073164,999,999,0,,CTLA4
S09-A61,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CCR6,Test,14.49254615,1,Pass,0.023073164,81.77979224,64.26541751,0.950396938,,CCR6
S09-A72,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,VAV1,Test,16.838655,0,Flag,0.023073164,999,84.82258559,0,,VAV1
S09-A71,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,SOCS3,Test,999,0,Flag,0.023073164,999,999,0,,SOCS3
S09-A70,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,MAPK8,Test,999,0,Flag,0.023073164,999,999,0,,MAPK8
S09-A69,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IRF2,Test,15.81567281,1,Pass,0.023073164,78.78963205,999,1,,IRF2
S09-A68,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IFI44L,Test,999,0,Flag,0.023073164,999,999,0,,IFI44L
S09-A67,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD44,Test,24.733905,0,Flag,0.023073164,999,73.7082559,0,,CD44
S09-A78,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,TNFRSF1A,Test,16.48282384,1,Pass,0.023073164,79.43812364,999,1,,TNFRSF1A
S09-A77,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL7R,Test,999,0,Flag,0.023073164,999,999,0,,IL7R
S09-A76,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL2RA,Test,999,0,Flag,0.023073164,999,999,0,,IL2RA
S09-A75,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IL10,Test,999,0,Flag,0.023073164,999,999,0,,IL10
S09-A74,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,FOXP3,Test,999,0,Flag,0.023073164,999,999,0,,FOXP3
S09-A73,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,CD28,Test,999,0,Flag,0.023073164,999,999,0,,CD28
S09-A84,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,ZAP70,Test,999,0,Flag,0.023073164,999,999,0,,ZAP70
S09-A83,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,STAT1,Test,12.34712604,1,Pass,0.023073164,81.23590308,999,1,,STAT1
S09-A82,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,MX1,Test,999,0,Flag,0.023073164,999,999,0,,MX1
S09-A81,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IRF4,Test,999,0,Flag,0.023073164,999,999,0,,IRF4
S09-A80,SEEP05_wk11_NOD-M_9_IS_doublet_none_A9,Unknown,1,IFIT1,Test,999,0,Flag,0.023073164,999,999,0,,IFIT1
