Chip Run Info,F:\1363029033\ChipRun.bml,1363029033,96.96 (136x),GE 96x96 Express+Melt_v1,ROX,EvaGreen,11/8/2025 9:55:10 AM,01:44:51,X9-190034,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.7.1
Application Build,20200930.1707
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S88-A32,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,LCK,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A33,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,NLRP3,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A34,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,PTK2,Test,17.2085494137142,1,Pass,0.021487681662316,79.7428130881736,65.8169804771182,0.927264121527166
S88-A35,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,TIMP1,Test,14.6171962906858,1,Pass,0.021487681662316,82.4907445850856,65.9858550954154,0.85747130483005
S88-A36,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,VCAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A37,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ANPEP,Test,13.5619511072707,1,Pass,0.021487681662316,78.3492047198016,65.6569285590646,0.936663076001644
S88-A38,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD44,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A39,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,COL1A1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A40,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,EGFR,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A41,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,GCG,Test,13.7864903645364,0,Flag,0.021487681662316,999,79.1904090687456,0
S88-A42,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ICAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A43,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,IL34,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A44,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,LEPR,Test,23.8552485411817,0,Flag,0.021487681662316,999,73.8644087071451,0
S88-A45,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,PDGFA,Test,14.8503418853369,1,Pass,0.021487681662316,83.7789692533232,65.7834564085388,0.914457056391929
S88-A46,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,RSPO1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A47,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,TIMP2,Test,13.6060475640168,0,Flag,0.021487681662316,999,82.1441483155314,0
S88-A48,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,VEGFA,Test,10.4882865472303,1,Pass,0.021487681662316,78.5768169457532,65.8361504527698,0.968265090898682
S88-A54,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ICAM2,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A53,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,GFAP,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A52,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ADGRE1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A51,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,COL1A2,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A50,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD74,Test,20.152792612584,0,Flag,0.021487681662316,999,84.3046014690301,0
S88-A49,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,BMP5,Test,24.389870515924,1,Pass,0.021487681662316,73.2101821403371,999,1
S88-A60,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,VEGFB,Test,18.8833500982491,1,Pass,0.021487681662316,84.2787846672278,65.8054701935312,0.861949423879185
S88-A59,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,TLR3,Test,15.6931400260934,1,Pass,0.021487681662316,79.0774969390989,65.8092012063948,0.906195067586261
S88-A58,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,SELE,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A57,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,PDGFB,Test,17.9621930209943,1,Pass,0.021487681662316,84.2499827298491,72.2169956411437,0.964145308743058
S88-A56,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,LY75,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A55,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,INS1,Test,16.8368326035157,1,Pass,0.021487681662316,81.6611578443554,65.6191123433074,0.875135187115216
S88-A66,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ICOSL,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A65,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,GHRL,Test,17.7957278885951,1,Pass,0.021487681662316,80.2375343183263,65.8059554613496,0.879750706595325
S88-A64,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,FAP,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A63,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CSF1,Test,15.3429872252535,1,Pass,0.021487681662316,79.7042336264763,65.7365711673877,0.934822869733567
S88-A62,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD80,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A61,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,BMP7,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A72,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,WNT2B,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A71,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,TLR4,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A70,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,SFRP1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A69,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,PDGFRB,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A68,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,MMP1A,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A67,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,INS2,Test,10.1639963846131,1,Pass,0.021487681662316,85.6291779114293,65.7526024108989,0.904243382765455
S88-A78,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,IFNG,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A77,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,GM13889,Test,22.98117624276,1,Pass,0.021487681662316,82.228655940003,64.7423144967647,0.807079806143625
S88-A76,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,FCGR1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A75,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CSF1R,Test,20.4705713545022,0,Flag,0.021487681662316,999,83.7197681664435,0
S88-A74,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD83,Test,17.8365597027279,0,Flag,0.021487681662316,999,83.3412322764727,0
S88-A73,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD14,Test,16.1486708339311,1,Pass,0.021487681662316,81.9442644898112,65.7407380239349,0.903123945229936
S88-A84,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,WNT4,Test,17.7345288307096,0,Flag,0.021487681662316,999,83.1651792808958,0
S88-A83,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,TLR7,Test,18.2728857663022,1,Pass,0.021487681662316,80.1365372496068,66.9684955317173,0.853596463948051
S88-A82,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,SPP1,Test,14.2556077352231,1,Pass,0.021487681662316,78.9645306263037,65.5300363933597,0.925121545995575
S88-A81,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,PDPN,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A80,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,MMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A79,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ITGAX,Test,19.5795991256478,0,Flag,0.021487681662316,999,82.8162839384855,0
S88-A90,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,IGF1,Test,23.9982323160872,0,Flag,0.021487681662316,999,74.5908006033243,0
S88-A89,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,H2-AA,Test,15.9682085631597,1,Pass,0.021487681662316,83.1216534600107,65.5376678830574,0.931467053229506
S88-A88,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,FGFR1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A87,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CSF2RA,Test,20.8697113596525,1,Pass,0.021487681662316,84.6567423672592,65.2850018938035,0.869976410521275
S88-A86,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD86,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A85,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,CD24A,Test,9.05687559491163,1,Pass,0.021487681662316,88.2840977938606,65.7214467669826,0.886355187753985
S88-A96,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ZAP70,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A95,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,TLR9,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A94,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,SST,Test,2.5,0,Flag,0.021487681662316,999,83.1564838423219,0
S88-A93,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,PECAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A92,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,MMP3,Test,999,0,Flag,0.021487681662316,999,999,0
S88-A91,SEEP05_wk11_NOD-M_88_IS_doublet_none_H4,Unknown,1,ITGB1,Test,11.6092724949218,1,Pass,0.021487681662316,81.166762095447,65.9801047951591,0.932427982855013
S10-A01,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ACTA2,Test,999,0,Flag,0.021487681662316,76.9154087700687,999,1
S10-A02,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD36,Test,9.49238109173429,1,Pass,0.021487681662316,77.112900346308,65.7424825913214,0.942629319883877
S10-A03,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD8A,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A04,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CSF2RB,Test,12.8082618613714,1,Pass,0.021487681662316,79.4226839908151,65.6524535286712,0.912423516594574
S10-A05,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,FGFR3,Test,14.2644160891031,0,Flag,0.021487681662316,83.2575594900366,65.8547645379874,0.699727505907315
S10-A06,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,H2-DMA,Test,16.1586946562454,1,Pass,0.021487681662316,81.9979226680104,65.5916275409447,0.908550985106343
S10-A07,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IGF2,Test,20.0747678764321,0,Flag,0.021487681662316,999,84.3869949643531,0
S10-A08,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,KDR,Test,12.6722661159458,1,Pass,0.021487681662316,77.3930437163467,65.8755058523226,0.933481780552138
S10-A09,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,MMP9,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A10,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PPY,Test,25.5071010648664,0,Flag,0.021487681662316,999,84.0875589104959,0
S10-A11,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TEK,Test,11.2459686927658,1,Pass,0.021487681662316,76.8810292187659,65.7510752174773,0.943951469829507
S10-A12,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TNC,Test,18.4801230902745,1,Pass,0.021487681662316,84.1789970560079,66.1289018979701,0.838862697919788
S10-A13,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ACVR1,Test,16.1351767477442,1,Pass,0.021487681662316,79.2908039600181,65.8679581225168,0.954545851273655
S10-A14,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD3E,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A15,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CLEC7A,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A16,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CXCL13,Test,14.0610110147222,1,Pass,0.021487681662316,80.9012215420679,66.5724177834749,0.843969522409416
S10-A17,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,FGR,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A18,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,HIF1A,Test,12.1807704752366,1,Pass,0.021487681662316,75.6174137680998,999,1
S10-A19,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IL1A,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A20,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,KLF5,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A21,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,NFATC1,Test,14.8837638591702,1,Pass,0.021487681662316,80.9279179454103,65.5793493644334,0.919935491059006
S10-A22,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PTGS2,Test,16.1307725067378,0,Flag,0.021487681662316,999,81.5735500863914,0
S10-A23,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TGFB1,Test,15.0072050067725,1,Pass,0.021487681662316,77.6339461753741,66.0365816838706,0.921903914546999
S10-A24,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TNFSF11,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A25,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ANGPT1,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A26,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD4,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A27,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,COL11A1,Test,24.989026390855,0,Flag,0.021487681662316,999,66.7694481957881,0
S10-A28,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,DES,Test,14.1796931907529,0,Flag,0.021487681662316,999,83.7363051343584,0
S10-A29,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,FLT4,Test,14.3732900240964,1,Pass,0.021487681662316,81.8243236369454,65.6557384917837,0.963931258329032
S10-A30,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IAPP,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A31,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IL1B,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A32,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,LCK,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A33,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,NLRP3,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A34,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PTK2,Test,11.5901262021446,1,Pass,0.021487681662316,80.1867564874635,65.7076654864213,0.940295335499805
S10-A35,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TIMP1,Test,16.6369731363522,0,Flag,0.021487681662316,999,84.805930647835,0
S10-A36,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,VCAM1,Test,13.4437392898626,1,Pass,0.021487681662316,79.7274372402639,65.6928357077712,0.967785886799179
S10-A37,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ANPEP,Test,13.9038522333502,1,Pass,0.021487681662316,78.3853437901895,65.7775271718263,0.947931238559682
S10-A38,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD44,Test,26.0198591506032,0,Flag,0.021487681662316,999,73.5657853699958,0
S10-A39,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,COL1A1,Test,20.821749496746,0,Flag,0.021487681662316,83.3464172001751,66.1234969170272,0.721442625042544
S10-A40,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,EGFR,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A41,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,GCG,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A42,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ICAM1,Test,13.9310968079766,1,Pass,0.021487681662316,82.200575811598,65.9503417659892,0.950301441882207
S10-A43,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IL34,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A44,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,LEPR,Test,11.8430203063839,1,Pass,0.021487681662316,77.3077744444791,65.7857265129428,0.938760526300187
S10-A45,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PDGFA,Test,15.1027529914064,1,Pass,0.021487681662316,83.8399055654893,65.7782684253273,0.941682662725085
S10-A46,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,RSPO1,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A47,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TIMP2,Test,11.1970987049067,0,Flag,0.021487681662316,999,82.1753635463127,0
S10-A48,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,VEGFA,Test,16.739314190091,1,Pass,0.021487681662316,78.4533342271545,65.7188459417468,0.936233013275609
S10-A54,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ICAM2,Test,13.9562323049601,1,Pass,0.021487681662316,80.0875754407783,65.5768097623185,0.940681711641917
S10-A53,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,GFAP,Test,21.6119078271828,0,Flag,0.021487681662316,999,86.010466183695,0
S10-A52,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ADGRE1,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A51,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,COL1A2,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A50,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD74,Test,17.0185212244607,1,Pass,0.021487681662316,79.2807604119341,66.3005356480771,0.913660330196534
S10-A49,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,BMP5,Test,999,0,Flag,0.021487681662316,999,85.0692058703305,0
S10-A60,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,VEGFB,Test,18.134519032115,1,Pass,0.021487681662316,84.3258172662643,65.5382052380208,0.921170390656148
S10-A59,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TLR3,Test,14.1256411318224,1,Pass,0.021487681662316,79.1823987249979,65.7588998479811,0.927760029211485
S10-A58,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,SELE,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A57,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PDGFB,Test,15.8314760361006,1,Pass,0.021487681662316,84.340775381119,65.692696039833,0.935827958747
S10-A56,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,LY75,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A55,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,INS1,Test,15.6225766810238,0,Flag,0.021487681662316,999,83.7420505101312,0
S10-A66,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ICOSL,Test,15.3721435066379,1,Pass,0.021487681662316,79.1495286839574,65.6845988620708,0.927922799071387
S10-A65,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,GHRL,Test,16.2786782450864,1,Pass,0.021487681662316,80.3144316544171,65.801561698702,0.914871985622794
S10-A64,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,FAP,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A63,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CSF1,Test,12.4631498356072,1,Pass,0.021487681662316,79.764014706703,65.6136640765114,0.933775740229551
S10-A62,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD80,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A61,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,BMP7,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A72,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,WNT2B,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A71,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TLR4,Test,14.2445214975587,1,Pass,0.021487681662316,77.9878832729368,65.9312946269375,0.934843276650769
S10-A70,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,SFRP1,Test,14.1281721293832,1,Pass,0.021487681662316,78.5987777275326,65.4573673779592,0.92590662262227
S10-A69,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PDGFRB,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A68,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,MMP1A,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A67,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,INS2,Test,15.1235135345178,1,Pass,0.021487681662316,85.4387773323896,65.646859940654,0.906542468982698
S10-A78,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IFNG,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A77,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,GM13889,Test,15.1739813118708,1,Pass,0.021487681662316,82.3523915556272,65.5623947490859,0.909165532098119
S10-A76,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,FCGR1,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A75,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CSF1R,Test,17.0755008570349,0,Flag,0.021487681662316,999,82.9808058114079,0
S10-A74,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD83,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A73,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD14,Test,15.8661565727077,1,Pass,0.021487681662316,82.0011356160633,65.3302864550666,0.869286055086778
S10-A84,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,WNT4,Test,25.6435179115861,1,Pass,0.021487681662316,75.4385193517793,999,1
S10-A83,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TLR7,Test,20.278473939262,0,Flag,0.021487681662316,80.2004010981286,66.4299091664986,0.766402556013927
S10-A82,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,SPP1,Test,20.3085438558824,0,Flag,0.021487681662316,999,81.7340617529419,0
S10-A81,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PDPN,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A80,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,MMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A79,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ITGAX,Test,18.2520178127934,0,Flag,0.021487681662316,999,82.9503725564634,0
S10-A90,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,IGF1,Test,25.7673928521406,0,Flag,0.021487681662316,999,74.3598653237059,0
S10-A89,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,H2-AA,Test,16.8450065866586,1,Pass,0.021487681662316,82.8412142086266,65.871523803278,0.889682290013468
S10-A88,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,FGFR1,Test,14.2807242613145,1,Pass,0.021487681662316,79.0446603043399,65.8983158000357,0.890443701983936
S10-A87,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CSF2RA,Test,22.8562265520453,1,Pass,0.021487681662316,84.6674146141747,64.7562233732649,0.848818962807733
S10-A86,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD86,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A85,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,CD24A,Test,17.1915335686292,1,Pass,0.021487681662316,88.0716509170064,65.699216171243,0.841685788692225
S10-A96,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ZAP70,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A95,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,TLR9,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A94,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,SST,Test,23.5865812044677,0,Flag,0.021487681662316,999,82.7930603101553,0
S10-A93,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,PECAM1,Test,8.15856938941896,1,Pass,0.021487681662316,82.0904744804921,65.6467775638283,0.951925310853376
S10-A92,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,MMP3,Test,999,0,Flag,0.021487681662316,999,999,0
S10-A91,SEEP05_wk11_NOD-M_10_IS_doublet_none_A10,Unknown,1,ITGB1,Test,11.2476153883418,1,Pass,0.021487681662316,81.2124083406735,65.7040540743406,0.939807400917727
