"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","ADAMTS2","AIM2","ANG","APP","AREG","ATOH8","B2M","BCL2","BCL6","C3_1","C3_2","C5_1","C5_2","CAMP","CCL24","CCL3","CCL8","CCR1","CCR2","CCR3","CCR4","CCR5","CCR6","CCR7","CD274","CD28","CD3E","CD4","CD40","CD44","CD52","CD53","CD8A","CDC42_1","CDC42_2","CEACAM1","CFH","CMA1","CRISPLD2","CSF1","CSF1R","CSF2","CTLA4","CTNNB1","CXCL10_1","CXCL10_2","CXCL2","CXCL9","CXCR3","CXCR4","DEFB1","ECM1","EGFL6","EGR1","EGR2","ENG","F13A1","F2R","F2RL2","FFAR2","FGF9","FGFR2","FNDC4","FOXP3","FURIN","FYN","FZD1","GAPDH","GATA3","GRN","GSK3A","GSK3B","HBEGF","HGF","HIF1A","HLA-DRA","HMGB1","HMOX1","ICAM1","ICOS","IFI44","IFI44L","IFIT1","IFIT3","IFNAR1","IFNAR2","IFNG_1","IFNG_2","IFNGR1_1","IFNGR1_2","IGF1","IL10","IL12RB1_1","IL12RB1_2","IL17A_1","IL17A_2","IL1A","IL1B","IL2","IL21","IL22","IL25","IL26","IL2RA","IL3","IL4","IL4R","IL5","IL5RA","IL7","IL7R","IRF1","IRF2","IRF4","IRF7","IRF9","ISG15","ITGA4","ITGAL","ITGB1","ITGB2","JAG1","JAK1","JAK2","LEF1","LGALS3","LRP5","LRP6","LY6E","MMP2","MMP24","MMP25","MMP28","MMP9","NFKB1","NLRP3","NPNT","NR4A1","OSM","P3H4","PDCD1_1","PDCD1_2","PDGFA","PDGFB","PI3","PPARA","PPARG","PPARGC1A","PTEN","PTGES2","RAC1_1","RAC1_2","RAC2_1","RAC2_2","REG3G","RHO","RORC","RPL13A","SDC1","SOCS3","STAT1","STAT3","STAT4","STAT5B","SYK","TBX21","TCF7","TGFA","TGFB1","TGFB3","TGFBR2","THBS1","TNF_1","TNF_2","TNFAIP3","TNFRSF1A_1","TNFRSF1A_2","TNFRSF1B","TNFRSF21","TPSB2","TRAF2","TRAF3IP2","TSPAN2","TYK2","VAV1","VEGFA","VEGFB","VEGFC","VWF","WNT1","ZAP70","ZEB2"
"73","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_A1",0,6.52176384,0,0,7.25255573,0,14.42562885,7.36165344,0,0,0,0,0,0,0,0,1.07745578,0,0,6.52431359,10.03738278,0,7.62704102,7.52677343,0,9.9831378,11.17436081,0,0,7.85097466,7.437892,11.11605639,3.46247511,11.17416527,11.79567742,0,0,8.30751138,0,0,0,0,12.19876613,11.68948308,4.81928109,5.95839876,0,0,0,13.30902078,0,0,0,10.53018859,0,0,0,10.09615526,2.2721493,0,0,0,0,0,10.43821899,11.66459446,0,12.03677827,0,0,6.92956522,8.13638454,0,0,11.68252931,6.83630396,7.31377442,0,6.41140509,7.31191491,9.60861527,0,7.8160158,5.51892254,9.31643837,0,9.75233224,10.40204287,9.68213916,10.63474096,0,0,6.29557303,1.10826426,0,0,0,2.36768627,0,0,1.96043975,3.60874884,7.97845839,0,0,0,6.6988572,0,0,0,12.71586899,10.16058935,8.434524,10.52078598,0,8.14188618,5.01671186,8.18181447,9.62022179,8.11365794,0,0,10.75070574,8.70970845,0,5.49570472,0,0,8.57342691,0,0,0,5.42346069,0,7.28411585,0.124490550000001,0,8.12226663,0,2.52393967,0,7.1662454,0,0,0,7.03012585,0,0,8.56925972,0,9.95592833,10.8995327,10.39266405,11.16377568,2.36065986,0,0,12.32530929,0,6.91088644,10.13067865,7.95765944,7.245999,9.72170371,0,6.71462064,0,0,8.77591475,0,0,0,0,0,14.701271488,0,0,9.51640478,0,1.86180671,0,7.97726027,0,7.1488391,0,0,0,0,0,0,8.94809723,8.4711972
"74","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_A10",0,0,8.76660862,0,0,0,0,0,0,2.98838872,2.11967574,0,0,0,1.05020968,0,2.38752565,0,0,4.55899821,9.9886189,0,6.11267319,6.39441245,0,0,0,0,0,0,0,0,0,7.4813112,8.05112083,0,0,5.96387294,0,0,0,0,2.03089025,0,3.42580094,5.18598199,0,0,0,0,0,0,0,0,0,0,0,8.91068199,0,7.83459645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03927267,0,4.20176013,0,7.02207982,3.89096904,7.9544027,8.80136384,0,0,0,0,8.55083513,9.20890517,0,0,0,0,0,0,0,7.58483246,0,0,1.17009861,7.61232294,0,0,0,0,0,0,0,0,0,5.97548475,0,0,0,6.33874401,0,0,0,0,0.580033839999999,0,0,0,0,0,0,1.22689002,0,0,0,0,1.51370574,0,0,4.6082554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07544718,8.14636323,0,0,8.37777889,0,0,6.66085904,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87790004,0,0,0,0,0,1.30634569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_A2",0.201639610000001,0,12.47182492,0,0,0,8.16562698,9.66138823,0,5.05588718,3.81240726,0,0,2.97696822,9.6969186,7.0338622,5.84119125,0,0,11.21178782,9.799027,0,10.89152458,11.10729909,0,0,0,0,12.50839813,0,0,0,0,13.37269694,13.82937139,5.36365183,0,11.86246729,9.19782971,0,0,0,11.74972857,0,10.84449079,11.22949294,8.42916037,0,9.57106065,11.24266842,0,0,0,0,0,0,0,12.90041416,6.51161546,12.14120459,0,0,2.54901912,0,8.17576109,0,11.44270095,10.81145848,0,7.90684978,0,0,0,0,0,0,12.08288378,0,10.60746413,0,12.63388137,7.2328139,11.69218333,11.68731844,0,0,0,0,7.95354683,8.525285,0,0,0,0,0,0,1.53556293,9.85515999,0,0,9.3142372,11.75851405,0,0,0,0,0,0,0,0,8.38215374,2.9544855,0,0,0,11.27182308,1.41792819,0,0,7.53807159,0,0,0,10.46326925,0,0,0,1.85111172,8.33229574,0,0,0,9.4730005,0,7.43623303,9.41255895,0,7.24779355,7.06960522,0,0,11.68257224,0,0,8.24831187,0,0,0,5.696508,0,10.4350542,11.57753507,0,0,11.66094567,0,0,11.22064975,0,7.94476695,6.59646205,0,0,0,0,0,5.81626238,0,0,0,0,12.46984245,9.96348864,9.89459724,0,0,0,0.195102339999998,7.303753,10.37184802,0,0,0,2.69154512,0,0,0,0,0,3.48114243,7.03472968,8.11910131
"76","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_A3",0,0,11.10701424,0,0,0,0,7.67760807,0,4.00110616,3.37727571,0,0,1.63291869,6.39910273,6.82344997,4.5477898,0,0,10.25623465,9.73909748,0,9.25502358,9.67945127,0,0,0,0,10.22666083,0,0,0,0,11.88923251,12.08329588,3.41802227,0,10.33857389,0,0,0,0,11.11921523,0,8.85761006,9.0527678,5.54738598,0,6.83197385,9.65290007,0,0,0,0,0,0,0,10.74106288,5.30234077,11.05918618,0,0,0.407422740000001,0,6.599161,0,8.35883858,9.07885185,0,4.8482063,0,0,0,0,0,0,10.63140388,0,9.52323046,0,11.27318459,5.98846448,10.84901898,10.7643808,0,0,0,0,7.64225381,8.22782921,0,0,0,0,0,0,0,7.91564487,0,0,7.17910322,9.76099699,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07106148,0,0,0,0,0,0,0,8.62524265,0,0,0,0.87714777,7.02592283,0,0,0,8.65946528,0,0,7.73017221,0,3.88996147,3.58295888,0,0,9.6951856,0,0,5.34015594,0,0,0,5.98757082,0,9.22521497,10.08401139,0,0,9.2912069,0,0,9.67073058,0,4.63021818,0,0,0,0,0,0,3.75082579,0,0,0,0,10.93479702,7.17745509,8.2421887,0,0,0,0.642637659999998,0,8.21004137,0,0,0,0,0,0,0,0,0,2.04252969,0,0
"77","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_B1",0,0,0,0,7.7650043,0,13.28139165,6.40293291,0,0,0,0,0,0,5.31810265,0,2.56015722,0,0,6.6010298,10.27657703,0,7.32716873,0,0,10.57126421,10.88659247,7.46509501,0,9.19716882,9.66435778,8.53540039,0,10.67497743,11.06052274,0,0,5.99157554,0,7.2907962,0,0,12.48714141,10.34689367,5.7420373,6.48625027,0,0,0,11.62474316,0,0,0,0,0,0,0,9.08941086,0,6.03208932,0,0,0,0,9.19032872,10.88378753,0,10.49682304,8.3231827,0,7.12361187,8.52201578,0.410461560000002,0,5.93356621,0,9.1014888,0,0,12.46126769,8.97591818,3.34254158,8.5157898,6.84894396,0,5.91972479,11.13019253,11.50685012,7.89719914,8.53360122,0.386906620000001,0,0,0,0,0,0,0,0,0,9.45983619,7.90145741,9.04845114,0,0,0,6.46833399,0,0,0,13.40424596,8.49909637,6.89313583,0.36681638,1.86706668,6.88223916,0,7.406092,0,0,0,0,9.45551784,6.76331375,0,4.89606943,0,0,8.62075166,0,0,0,0,0,0,3.90462991,0,6.50177828,7.18415319,0,0,11.14614522,0,0,2.34177264,0,0,0,7.53879106,0,8.93527841,9.73454051,10.31197005,10.84606077,0,0,0,11.68992421,0,0,7.56918359,9.29104923,7.21498291,6.40904177,0,0,0,0,11.209973,0,0,0,7.98263537,8.61867589,14.405142936,0,0,7.25096105,0,4.74490853,8.07071773,0,0,7.30065225,7.3317192,0,0,0,0,0,4.86825761,8.44884913
"78","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_B10",0,0,8.90433404,0,0,0,13.50151858,8.07792788,7.6387826,0,0,0,0,0,6.79161672,6.21730024,4.49998862,0,0,7.5662368,9.7629967,0,5.50745914,8.03386336,0,9.12135563,8.95830562,0,8.50262577,7.39266288,7.31655225,7.95875189,0,10.21609211,10.64680315,2.60990755,0,7.80999435,0,0,0,0,7.72463699,8.72162041,5.89887739,6.81791866,0,0,6.49706158,10.24961846,0,0,0,9.27436302,0,0,0,8.99118011,2.26352609,8.51016737,0,0,0,0,0,10.20950478,8.19111521,9.34100827,0,0,0,0,0,0,9.00068158,0,3.73124861,0,6.24331528,9.70886588,9.41596915,4.67835307,5.93672488,7.86319463,0,0,0,0,9.92122145,10.72473542,0,0,5.24292684,0,0,0,0,5.55354185,0,0,4.27396532,3.08309704,0,0,0,0,0,0,0,0,11.4580134,7.89370616,0,6.63320749,0,6.76303873,5.14917344,8.65160614,0,0,5.77382792,0,7.15051969,0,0,0,0,0.668122140000001,4.90528466,0.262446010000001,0,0,6.47272586,0,6.99602723,8.03478433,0,2.59657033,0,0.729337099999999,0,5.28833044,0,0,0,0,0,0,0,0,3.9439394,4.91250794,9.26532079,9.91556785,6.50806571,0,0,11.71888676,0,2.78588874,9.204891,7.34426144,6.9637651,8.77489426,0,0,0,0,0,0,7.97785997,7.55979695,0,5.33310255,13.16267075,0,7.04725548,1.87026351,0,0,0,8.46843049,0,6.38032345,0,0,0,0,0,0,8.12652795,0
"79","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_B2",0,0,7.61744978,0,0,0,0,6.00144601,0,0,0,0,0,0,0,4.95855263,0,0,0,8.03221498,10.16820141,0,6.74976296,7.52003442,0,0,0,0,7.48487773,0,0,0,0,8.81928536,9.38343681,0,0,6.64079854,0,0,0,0,7.24908937,0,7.55559373,8.35422881,0.21109251,0,0,7.99846269,0,0,0,0,0,0,0,4.34997488,0.713820259999999,6.09443354,0,0,0.29827963,0,0,0,7.05526278,4.50504053,0,0,0,0,0,0,0,0,8.37133806,0,0,0,6.39072332,5.04591643,8.00635467,4.57798249,0,0,0,0,7.9619836,8.72368034,0,0,0,0,0,0,0,5.70181039,0,0,0,6.95557461,0,0,0,0,0,0,0,0,0,0.20878257,0,0,0,0,0,0,0,0,0,0,0,4.69798837,0,0,0,0.689674759999999,0,0,0,0,4.5322173,0,0,0,0,1.81564663,0,0,0,7.86572724,0,0,0,0,0,0,3.14895528,0,0,1.05011955,0,0,7.16586566,0,0,5.95631635,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60764936,3.39538529,3.85555785,0,0,0,0.444648310000002,0,1.01044152,0,0,0,3.03953369,0,0,0,0,0,0,0,0
"80","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_B3",2.22663563,0,13.38025508,7.12516633,0,0,11.79356256,11.50046925,6.85709134,7.28841278,5.3037933,0,0,5.88359342,10.58515298,9.95637374,8.09864956,6.2900193,0,12.45334365,10.09615124,0,12.25044482,12.48967629,0,0,10.34378223,0,13.41154189,8.24598155,11.16824927,9.92670776,1.38078797,14.510022618,14.650442047,7.592467,0,12.61712515,0,0,0,6.94390979,13.04150717,8.47432025,12.06272802,12.0354152,9.08168088,0,11.01513734,13.5082485,0,0,0,0,7.81769383,0,0,12.98115816,6.68548505,12.71600488,0,0,5.09870394,2.04771914,9.8654627,8.36590993,12.15734544,11.67623541,6.04237917,8.66935966,0,6.80171067,0,0,0,0,12.98881162,0,11.70066098,3.89894983,13.7524588,10.47577013,13.01552158,12.858579,0,0,0,0,8.44480505,8.94953235,0,0,6.07016397,0,11.95985274,12.2312928,0,11.25739479,0,0,10.33198729,12.48294542,0,0,0,0,6.92530897,0,0,0,12.18198897,7.03708424,0,6.93537557,5.33924024,12.48582641,4.31072363,8.01851673,9.26665581,0,0,0,7.39621324,11.95768836,0,0,0,4.30247187,10.20419838,0,0,0,10.43413338,0,0,11.24426214,0,8.77496942,8.4189649,0,0,11.82934354,0,0,8.6864351,6.45510347,0,0,5.02817024,7.52026815,11.76151173,12.48147133,9.15208114,9.19393629,12.37324504,0,6.29994318,12.84401245,0,10.251992,0,7.77194455,0,0,0,0,6.51714427,0,7.93521268,0,0,12.82067588,10.12883898,10.38109309,13.1666937,7.98217389,0,0.573076619999998,0,11.30079754,0,0,0,6.14220886,0,0,1.6206239,0,0,3.79096405,8.33145746,6.84026592
"81","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_C1",0,0,7.24957171,0,9.68954807,0,12.02564897,6.96120938,6.67988716,0,0,0,0,0,4.85093664,3.2505434,1.50340721,0,0,7.43777444,9.90239029,0,6.90483917,6.36905747,0,8.51473444,7.98439766,8.02980092,4.45698826,7.36212589,0,10.2182338,1.94499041,10.52163424,11.11576692,0.65577802,7.80855299,5.99109746,0,0,0,0,13.17851501,10.23380446,5.32704655,6.33299274,3.47993814,0,0,12.12772436,0,0,0,0,0,0,0,8.7255726,2.4570726,6.81752143,0,0,0,0,8.61465871,7.78176503,0,5.88139141,0,1.31341504,0,0,0,0,0,0,8.81299748,0,0,0,10.4589491,4.46926549,2.37275996,8.03640957,0,4.20160742,8.02025009,8.80011868,10.08190685,10.698028,0,0,5.28135291,1.52908507,0,0,0,3.24446193,0,0,8.16512873,7.30685017,0,0,0,0,0,0,0,0,13.20563726,5.46299707,9.10001708,0,3.70447184,8.25713229,0,8.42310244,0,0,5.53897377,9.12931307,0,6.21386306,0,0,0,0,2.9364174,0,0,0,3.92623782,0,6.82366819,8.53980519,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88675647,6.34570661,6.79175779,6.58549885,7.25110438,6.06162488,0,0,11.10928073,0,2.42854094,0,0,0,0,0,7.70565798,0,0,9.27352873,0,6.78638152,7.44501616,3.20561545,0,15.339656958,0,0,1.64823883,0,0,0,0,0,0,0,0,0,0,0,0,8.98230673,0
"82","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_C10",0,0,9.58416784,0,0,0,0,5.43581395,0,0,0,0,0,1.99815442,6.27906326,3.69565245,0,0,0,6.31953371,10.05643505,0,7.47403434,0,0,0,0,0,2.10788226,0,0,0,0,9.9231852,10.90055361,2.63761408,0,8.97463007,0,0,0,0,4.48537049,0,8.19392938,9.54632293,3.05047197,0,6.10909206,0,0,0,0,0,0,0,0,9.29773231,2.36796071,9.40628064,0,0,0,0,4.5196637,0,5.79591534,6.40799399,0,6.21786291,0,0,0,0,0,0,9.35060792,0,3.66571758,0.964860850000001,5.7392602,4.95168418,9.4440121,6.64493382,0,0,0,0,8.16999633,9.23751587,0,0,0,0,0,0,6.10639356,8.28015193,0,0,1.88083467,8.15702461,0,0,0,0,0,0,0,0,0,1.60717471,0,0,0,8.26857671,0,0,0,0,0,0,0,5.49940426,0,0,0,2.28846995,6.15866336,0,0,0,7.5547778,0,0,6.22150472,0,0,1.88236193,2.41161519,0,0,0,0,4.70050497,0,0,0,1.99025918,0,5.34936065,6.70610976,0,1.77509765,7.42994213,0,0,4.89496185,0,5.48457671,0,0,0,0,0,0,2.34646784,0,0,0,0,8.59798502,5.09446399,2.79704149,0,0,0,1.12783711,0,3.14384726,0,0,0,0,0,0,0,0,0,0,0,0
"83","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_C2",0,0,9.26577815,0,0,0,0,7.36727385,0,1.40028975,0,0,0,0,0,5.97781713,4.24916834,0,0,6.78915015,10.22194979,0,7.14625426,2.2365945,0,0,0,0,0,0,0,0,0,9.50855354,10.11696235,0,0,3.36316276,0,0,0,0,5.32249015,0,7.08280117,8.34495141,4.21458379,0,4.2385383,0,0,0,0,0,0,0,0,9.18486528,1.53946524,7.81890011,0,0,0,0,0,0,8.42195792,5.65034679,2.23794234,0,0,0,0,0,0,0,9.2481928,0,7.13089358,0,1.97070181,5.65975464,0,7.53041784,0,0,0,0,8.41074375,9.27166488,0,0,0,0.444206560000001,0,0,2.46441868,6.00630876,0,0,0,4.63268446,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2729524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34783668,0,0,0,0,0,0,0,0,8.1325635,0,0,0,0,0,0,0,0,7.69925215,8.51077416,0,0,4.54059276,0,0,5.12107152,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47981456,0,0,0,0,0,0,0,4.39087183,0,0,0,3.91064939,0,0,0,0,0,0,0,0
"84","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_C3",0,6.2586832,10.01323008,0,0,0,12.76522607,0,0,0.654731590000001,0,0,0,0,5.683517,7.41035652,5.36280685,0,0,9.18694842,10.0903426,0,9.06722853,8.67628342,0,8.77677676,8.41839998,0,8.60085848,7.89558274,0,7.86021607,0,11.83017501,12.83708772,1.34972745,0,2.51879157,0,7.72475415,0,0,7.56765094,8.11645332,8.11099531,9.32250807,6.48573841,0,0,12.38288041,0,0,0,0,0,0,0,10.48567009,4.43661891,10.37524952,0,0,0,0,7.19588992,9.19825104,0,10.39029901,5.99980798,0,0,7.88517126,0,0,9.25086864,0,7.31335019,0,0,0,9.50731427,5.40274601,8.85768743,8.32196122,6.71448618,0,0,0,7.99620591,9.33721174,0,0,0,0,0,0,5.34829062,3.26473598,0,0,3.51474544,6.33345238,0,6.82137517,0,0,1.75765638,0,0,0,13.83510729,6.38721595,6.65248136,0,0,7.83776877,4.66467576,8.35141119,8.05329123,0,0,0,9.44467324,8.34440265,0,7.01035254,0,4.16075548,4.81024262,0,0,0,8.5932504,0,9.31266899,3.83635091,0,6.08802072,0,0.61282783,0,9.51454262,0,0,0,0,0,0,3.07063255,0,9.26620403,10.4772934,0,0,3.65268094,0,0,11.69489422,0,0,0,6.25575648,0,7.54956454,0,0,8.00729856,0,8.90235077,0,0,9.52374546,7.91765283,8.77989247,13.71749667,0,2.4841334,6.25311954,0,4.83340892,0,0,0,6.02911367,0,0,6.57557161,0,0,0,7.04732437,0
"85","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_D1",0,0,8.59609846,0,0,0,12.71345259,0,0,0,0,0,0,0,0,0,2.77944472,0,0,7.58761037,10.30192833,0,2.20912415,0.42234779,0,0,8.56314832,0,7.08820339,9.63368971,8.83117497,7.8124059,3.118621,11.09495226,11.74904532,0,0,0,0,0,0,0,11.49325478,7.62989579,5.68292188,6.76378384,0,0,0,13.05317444,0,0,0,10.5114476,0,0,0,9.48718118,2.19301539,7.6418391,0,0,0,6.6060758,6.72771462,8.92773776,0,7.83020774,0,0,0,0,0,0,0,0,9.38965801,0,0,0,8.60884105,4.36916571,7.58180529,7.1455782,0,0,0,0,9.25706678,9.96408002,0,0,0,0,0,0,0,7.74522063,0,0,4.17549236,7.03958047,0,7.60675625,0,0,0,0,0,0,14.733700113,7.61605277,0,0,0,6.48241071,6.74211726,0,0,0,0,0,0,7.19700777,0,0,0,2.37484431,1.85459597,0,0,0,4.82795132,0,6.77389741,0,0,0,0,0.64236288,0,8.01846334,0,0,0,0,0,0,0,6.10683525,4.91096661,6.18536514,8.22280895,8.66204685,7.60510385,0,0,11.24675442,0,0,6.72118108,0,8.01619732,0,0,0,1.1015003,0,6.5568579,0,0,7.93800057,0,0,14.587528995,0,0,6.34616506,0,0,0,0,0,2.2203686,0,0,0,0,0,0,5.56360111,0
"86","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_D10",0,0,9.52322415,0,12.89639174,0,14.495004716,7.60042673,0,0,0,0,0,0,2.92035903,4.76855496,5.64433272,0,0,6.85068737,10.34640813,0,7.05061595,10.30361123,0,9.25372879,9.77326169,6.76889244,0,8.59373451,0,9.28978219,0,11.48622374,12.39702269,0,0,4.80771931,0,8.13848658,0,0,6.98106013,9.4056529,5.53653879,7.11614023,3.70431871,0,8.04474502,11.57122284,0,0,0,0,0,0,0,8.75322306,2.7897503,9.27232264,0,0,0,7.5763592,10.76173948,10.06845466,8.29858804,13.66378898,5.60282672,7.01466755,8.71926121,6.05678637,0,0,10.51638217,11.83679796,8.22921829,0,0,0,9.57712231,4.85335755,7.70365605,7.66810461,7.44113558,0,0,0,10.87605067,11.95639583,0,0,7.16749684,0.36545254,0,0,0,4.26247713,0,7.98143671,6.79239908,7.64377372,0,0,0,0,8.1324891,0,0,0,10.82721334,0,6.31293993,0,0,8.16040275,6.52289738,9.63915567,7.86336551,7.41116079,5.00273242,0,9.57270984,6.57261304,0,4.77145181,0,0.853545260000001,8.89594703,0,0,0,1.94353436,0,9.69061085,0,0,8.14163958,0,2.39920467,0,6.86421851,0,0,2.32315884,0,0,0,9.34499741,7.6755247,9.3936843,10.28202704,11.8171113,12.68566455,7.67841478,0,0,13.04880403,0,4.08475545,8.41169256,7.78625218,7.90492373,9.46998491,0,6.65914443,9.76480832,0,0,0,8.2541099,9.27741677,3.57535229,7.27934166,11.61441749,0,0,0,0,5.18083456,0,7.93256913,0,5.94897902,7.44504247,0,0,0,0,0,9.18291607,0
"87","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_D2",0,0,9.50083396,0,0,0,13.34853048,5.44533147,0,0,0,0,0,0,4.45207595,7.16365774,0.346658290000001,0,0,7.2670483,9.91525044,8.25016132,6.33796738,7.63501293,0,0,11.35386011,0,8.81518093,9.21616257,10.88452118,10.97824271,4.16783278,10.89295996,11.41568232,0,0,7.12908604,0,8.10398568,0,9.66386875,9.2500834,10.62280097,7.20849131,8.00918934,0,0,0,13.57585327,0,0,0,9.25482909,0,0,0,9.90762993,0,8.1647935,0,0,0,0,10.10266675,10.20554138,0,11.82836768,4.12701863,0,6.48444958,6.32031491,0,0,8.6056821,0,3.69897346,0,3.26501332,11.70534123,9.14578778,5.84362024,2.98239763,8.46151367,0,4.48102101,0,0,10.50226747,11.32973419,0,0,5.71962467,0,0,0,0,5.43126485,0,0,11.09164986,7.98630537,8.16672593,0,0,0,5.77145065,0,0,0,13.87406499,7.63568099,0,0,0,0,0,0,7.56587756,9.99385213,0,0,8.36533472,8.55852748,0,7.04917976,0,0,6.45682498,0,0,0,5.81612413,0,7.82288724,3.33153623,0,9.82231073,0,7.16488496,0,9.58291785,0,0,2.36362369,0,0,0,2.54514559,0,9.28512637,10.0727476,11.15636589,11.83268835,7.38899944,0,7.25932103,11.63752312,0,0,8.07975433,7.35344928,8.78113559,8.80810164,0,9.18857687,0,0,9.01085935,0,7.21160817,9.68803167,8.21070879,9.05657975,15.059755847,0,0,6.71154891,0,3.91190309,6.8782139,0,0,0,0,0,6.63860115,0,0,0,6.84146871,9.4687594
